"k","dim","sparsity","proj"
23,45,0.503767961882138,37.0568469828164
23,46,0.510128620885196,39.6229754161372
23,47,0.492295245342255,40.0739301787938
23,48,0.492657197232139,42.0274865797906
23,49,0.52362523433671,45.6011219448984
23,50,0.537199415098918,48.7653934007922
23,51,0.507840798894577,49.0837031419261
23,52,0.580728252846776,56.6351936269016
23,53,0.570693231972581,56.9217675771812
23,54,0.60205594506156,63.0811676611023
23,55,0.585645374198023,65.8555468098496
23,56,0.623010247611953,70.6696352225831
23,57,0.53598239491264,62.8041069953851
23,58,0.628197258819029,77.6415119276067
23,59,0.643658152457294,83.5431254629951
23,60,0.602719908415817,82.8102798387841
24,10,0.0983866449724677,0.741206662456217
24,11,0.124578535817376,1.09351388428772
24,12,0.177999672642756,1.49212612756449
24,13,0.169032310602809,1.81561718350255
24,14,0.158926413387795,2.04984965301012
24,15,0.199480702906108,2.59646576400227
24,16,0.202929818322654,3.04702570164763
24,17,0.185249825672856,3.14502259438305
24,18,0.249392286700233,4.11230569624365
24,19,0.248181899869756,4.58839270367501
24,20,0.272998655970203,5.13849494822823
24,21,0.310735482635192,6.11520793773958
24,22,0.272984347444371,6.35620405614634
24,23,0.274048235760589,6.83928251863315
24,24,0.316898836339736,8.16883262452807
24,25,0.288658414558748,8.3492084471561
24,26,0.362791424219712,10.1011164707556
24,27,0.283973632363588,9.21356990423353
24,28,0.302425988322367,10.147830238533
24,29,0.33439809883229,12.116320134528
24,30,0.360806111597845,13.3164002628686
24,31,0.373606900345163,14.5281355894233
24,32,0.370318742465808,15.5178824014034
24,33,0.402721987475488,16.8276988831311
24,34,0.380466061895977,17.5428281190902
24,35,0.320319316644303,16.1622776165611
24,36,0.41350479095568,20.6158747569311
24,37,0.377583632330561,20.0412714180886
24,38,0.410764817595027,22.8905598923178
24,39,0.464798117534262,25.8638059496638
24,40,0.404178441435692,23.156642731832
24,41,0.43196841214884,27.1875557584946
24,42,0.433120219849524,27.5467631694181
24,43,0.46980130995752,31.8323455502762
24,44,0.452656514980709,33.0103576597679
24,45,0.449420512132196,33.8689053342173
24,46,0.477921263846532,36.2663851204247
24,47,0.515924612308286,40.7164544657254
24,48,0.506113800838787,42.521797581526
24,49,0.52105251789646,45.4120256519814
24,50,0.537903446328137,47.7023107196049
24,51,0.564766190316542,52.6227506696679
24,52,0.576717496104071,55.9157680798182
24,53,0.520319147317499,51.9868982349968
24,54,0.574668238784344,60.4642396178948
24,55,0.611915950492327,67.4296129442134
24,56,0.598192129030172,68.7289454855933
24,57,0.584701207059133,68.2772584301998
24,58,0.639763015099985,79.4967163475375
24,59,0.565183612457772,74.6408745789133
24,60,0.58625588296201,81.6827582223678
25,10,0.0893060975472582,0.667554620105346
25,11,0.0981705743670685,0.878863607421609
25,12,0.146495495841321,1.44608962178497
25,13,0.193512753998491,1.94142413144186
25,14,0.111863018899242,1.58967996850023
25,15,0.225039295336746,2.865943891922
25,16,0.1758840712677,2.77262139895015
25,17,0.194351967955489,3.22900686194699
25,18,0.213074535060674,3.7398340325461
25,19,0.249972704789751,4.66359347243669
25,20,0.213142822857353,4.44559037332422
25,21,0.269941953873427,5.82872369504449
25,22,0.25603856027561,6.01936062800296
25,23,0.310352186471862,7.5584958769642
25,24,0.271986662646237,7.47635680459307
25,25,0.311098271816749,8.65280725075141
25,26,0.272731181376524,8.59645889692048
25,27,0.301259531025629,9.84071092980517
25,28,0.346038239951281,11.444257184956
25,29,0.330178311972254,11.9625278875691
25,30,0.344784546675034,13.1255543265507
25,31,0.345712967103647,13.6534182454508
25,32,0.371187714780814,15.2702700135219
25,33,0.312730935280085,14.1534676520814
25,34,0.373199800445715,17.0535530443494
25,35,0.363163956299303,17.4315385308919
25,36,0.427074331700614,21.1791719214355
25,37,0.40947103859586,21.5978430260309
25,38,0.438599900891287,23.8260795592797
25,39,0.431389060175287,24.8406974429295
25,40,0.410661110478104,24.8983116318327
25,41,0.433372347889116,27.3009611547786
25,42,0.473495714065114,30.4821712708219
25,43,0.488929323197862,32.6314681102551
25,44,0.480174328020557,33.9979873929744
25,45,0.472360106808936,34.2166364637825
25,46,0.495739615401195,37.8242478003929
25,47,0.4952282856101,40.0631938810805
25,48,0.529316945212219,43.3717195133146
25,49,0.550243618319936,47.6503656863538
25,50,0.493215011680828,44.5156312964997
25,51,0.551620045330271,51.6812787891976
25,52,0.561529419318622,54.7003214690945
25,53,0.540879553099142,55.1096697354117
25,54,0.549692028381799,58.9571919973921
25,55,0.563720425936381,63.6811971463437
25,56,0.631695123786454,72.1221596960315
25,57,0.618199353468865,73.8187055287254
25,58,0.631156852059767,79.6589151966596
25,59,0.64211414868239,82.1634412088435
25,60,0.663355461471504,90.4898939794724
26,10,0.0627247264732092,0.57733421142177
26,11,0.125139709163968,0.986502488223282
26,12,0.0732545861973352,0.987546456685371
26,13,0.118849126441136,1.36399068344475
26,14,0.148672279965965,2.00734464619289
26,15,0.116366235791934,1.8932636811244
26,16,0.180506880839102,2.76369910999032
26,17,0.199218073568008,3.34186913318051
26,18,0.225030692372473,4.0348926762101
26,19,0.142674819111103,3.18738728024205
26,20,0.21320012707319,4.65003002215577
26,21,0.268062179153917,5.73580409460956
26,22,0.26504519546735,6.26688542521075
26,23,0.296778572734275,7.29922161567815
26,24,0.247749628757318,7.0036732680274
26,25,0.282157253086004,8.1921544037512
26,26,0.290164912412314,9.09600511218783
26,27,0.269877722776166,9.04388833830859
26,28,0.343662777301829,11.2012843166255
26,29,0.334584634409293,12.2559666024713
26,30,0.340654226868451,12.9558813174462
26,31,0.344220238647488,13.7729242539966
26,32,0.324725464224825,14.005753592075
26,33,0.353494206721079,15.7906606883242
26,34,0.352288268245262,15.972261360116
26,35,0.365698325187418,17.819792507567
26,36,0.358065385550494,18.3938355208607
26,37,0.38326112382212,20.4419621552793
26,38,0.410743329133668,22.6388246224574
26,39,0.419003610678447,23.7191041736139
26,40,0.374595582021774,22.2281424764844
26,41,0.465335719456347,28.4235301455975
26,42,0.448422474425993,28.9919477013984
26,43,0.451381199455731,30.5226660320158
26,44,0.47023588459692,33.4886449363029
26,45,0.491164358108767,35.6608971518972
26,46,0.478614637801114,37.0126764460156
26,47,0.505066991960612,40.4144643284222
26,48,0.523311750784655,43.560530769968
26,49,0.461318738969825,41.6571716185325
26,50,0.503120186262164,44.605020169723
26,51,0.537269772045138,51.0542123392274
26,52,0.585683890504639,55.3404869874486
26,53,0.588685293768307,58.1603795036664
26,54,0.57081768521256,60.4292441269633
26,55,0.631240918901217,66.9773730449251
26,56,0.628430408340348,70.8851591064186
26,57,0.630339745665356,73.255882451918
26,58,0.609952782369508,77.6063699668025
26,59,0.64248105228276,82.3801669001254
26,60,0.659783049445918,92.1277651912053
27,10,0.0818845575579545,0.642192135519233
27,11,0.10540335427112,0.98176038709108
27,12,0.078321078829672,1.0054165319777
27,13,0.140096795042335,1.54097475984607
27,14,0.13457428957625,1.74635933259856
27,15,0.168957781694447,2.38294633942922
27,16,0.201458162475834,3.02041975339962
27,17,0.151722657751901,2.9276891840339
27,18,0.189649267908989,3.65370165618846
27,19,0.271452967130468,4.91758866049321
27,20,0.195721633793894,4.46323950283288
27,21,0.26865494126982,5.88018811609862
27,22,0.218156252345585,5.47860712543908
27,23,0.337409537657437,7.82670331703436
27,24,0.319471886892518,8.11785213316263
27,25,0.296309893314991,8.59414134619425
27,26,0.29906304183336,9.3374477961
27,27,0.262373703196718,8.7672725358231
27,28,0.288204947752173,10.0414355038318
27,29,0.305667837617019,11.2167996146965
27,30,0.306327515415081,11.6208805899209
27,31,0.336476787609024,13.5252872356361
27,32,0.357940608992354,14.7224252394378
27,33,0.367934560319548,16.0148954846274
27,34,0.356884697685425,16.6861254389469
27,35,0.395147775574344,18.4172824944087
27,36,0.392239317568656,19.8678728850177
27,37,0.387172078289682,19.8321978925983
27,38,0.342991468021011,18.905763173593
27,39,0.450387121364476,25.2529002795993
27,40,0.436323205517429,25.3829318438352
27,41,0.358923102269609,23.0889800642997
27,42,0.438526891363999,28.7788587742717
27,43,0.429601998216424,29.4687985746018
27,44,0.452119804736741,32.2498956438388
27,45,0.474646541134592,34.482011585818
27,46,0.509661607989395,38.106259046011
27,47,0.468111841106924,36.8507195888169
27,48,0.50295577631642,41.3745370447425
27,49,0.512151879569955,44.9556159730276
27,50,0.534831475009262,48.2879592835985
27,51,0.525216790451256,50.9314660461164
27,52,0.531230486626762,53.3708945507074
27,53,0.573914922719634,58.2572646486245
27,54,0.54325879211494,57.8444440327527
27,55,0.599352415146499,64.9098366843761
27,56,0.58691372031459,67.6281793291538
27,57,0.626980197347132,72.7566916907302
27,58,0.653155650297001,78.0162986795983
27,59,0.62221548042819,77.8397635881477
27,60,0.641987028310847,84.6376545743246
28,10,0.0786805537825828,0.611335942708979
28,11,0.0733408965549794,0.804453129458501
28,12,0.239837293634142,1.75410011564734
28,13,0.102446171754916,1.33406567551564
28,14,0.169249745074438,2.14513603654801
28,15,0.183083903757593,2.34841384190045
28,16,0.192150285504353,2.94185657885263
28,17,0.204934777817872,3.38464749995092
28,18,0.232768116831637,4.02991169934734
28,19,0.154262947881794,3.36479984005465
28,20,0.229740686919239,4.90120548609354
28,21,0.254525544018198,5.71041396136878
28,22,0.230897269673648,5.54812256136604
28,23,0.286140656908696,7.10538950456206
28,24,0.233577844153857,6.68608117686068
28,25,0.268795198438905,7.88543632336955
28,26,0.346669881174993,10.0718277540738
28,27,0.247411074627846,8.3347803905603
28,28,0.289561584279549,10.2878889248232
28,29,0.293538281185897,10.9190978956864
28,30,0.350528049971079,13.1758361098927
28,31,0.309003361728179,12.7348737439838
28,32,0.322134876219765,13.5745129375789
28,33,0.337199250509517,14.5480877127014
28,34,0.338801574753636,16.1761406828966
28,35,0.369753139892715,18.10742523857
28,36,0.431583046228845,21.3633110614058
28,37,0.406799690183054,21.3964396675548
28,38,0.427931622720998,23.3828277072753
28,39,0.369629581055472,21.731580943876
28,40,0.352318129493527,22.2064901305074
28,41,0.431485086481887,27.4429164653131
28,42,0.408776757184633,27.2031225761064
28,43,0.416506580233579,28.8064751254118
28,44,0.452914034168212,32.620342977603
28,45,0.478234051420643,34.5561830001639
28,46,0.448956331208629,34.6993177122248
28,47,0.474674464887077,38.3005158842569
28,48,0.500382063207583,40.8508143088375
28,49,0.51285373747577,43.6927107212676
28,50,0.54199458219255,47.6140163840573
28,51,0.490414651807471,46.48627181208
28,52,0.526249174548551,52.1096371104493
28,53,0.544145023518943,56.1352899225439
28,54,0.525919344139593,55.9543159969553
28,55,0.595725226490019,64.2830969649455
28,56,0.609118549778547,67.7911387482045
28,57,0.635654571509046,74.3671849619101
28,58,0.616574650938093,75.2085574242984
28,59,0.594158946653837,75.5471760464653
28,60,0.626017376557796,86.150662246785
29,10,0.103445481795646,0.734614867702108
29,11,0.0847246735463075,0.921218797745499
29,12,0.11285229178848,1.28604621982151
29,13,0.135384022255111,1.53823332762882
29,14,0.157213115943541,2.02729097042002
29,15,0.173043664097954,2.3853416027087
29,16,0.184051690293217,2.86991616291127
29,17,0.147871161786847,2.73462830915601
29,18,0.19040618649028,3.59379019050406
29,19,0.263755886015473,4.64879009854283
29,20,0.201776704007437,4.45809534260504
29,21,0.210204653986596,5.07078023142116
29,22,0.276036772494274,6.47590615897582
29,23,0.198435360987305,5.52906604198038
29,24,0.277971619279853,7.58620001904698
29,25,0.281069299623192,8.27375435112514
29,26,0.295620132831481,8.74043591305959
29,27,0.294407387975272,9.71528000629435
29,28,0.289458405676512,10.4570038264883
29,29,0.32269526780825,11.5880695152881
29,30,0.354246295068047,13.1895421243658
29,31,0.348510020709709,13.6340533593811
29,32,0.350706773802796,14.4341079134857
29,33,0.358042087273464,15.7756114448858
29,34,0.293596941239972,13.7565719354083
29,35,0.379849935677067,18.3026055646602
29,36,0.331815022677357,17.0605063134664
29,37,0.403027837354012,21.1191563839025
29,38,0.378444282221619,21.1563456037664
29,39,0.409800147741653,23.6389061348977
29,40,0.450069234845249,27.021519572925
29,41,0.39782459226473,25.2924106522292
29,42,0.450263003842438,29.4586046818896
29,43,0.414460934422528,28.6873293255615
29,44,0.445658153944972,31.5051489474545
29,45,0.454550786064618,33.9834747744624
29,46,0.463264500151992,36.1728529133822
29,47,0.46994248979115,37.6293697208122
29,48,0.519424462030869,42.8424492584294
29,49,0.49962619641523,44.9680864162907
29,50,0.475586156611415,44.2802252527372
29,51,0.530964839975028,50.3524695985414
29,52,0.538539288834317,52.1643041583714
29,53,0.562594753061896,58.7964405180363
29,54,0.595188916070143,61.8126557891007
29,55,0.57548788482495,62.5870616383294
29,56,0.602533449215781,68.081277086227
29,57,0.562290166869639,65.9985262231674
29,58,0.528888252918279,64.90786749967
29,59,0.624484888183802,81.7051844539652
29,60,0.651313736175134,85.5785227424122
30,10,0.0785042915510203,0.58538582087177
30,11,0.0808980497358137,0.802866999216981
30,12,0.141820049992427,1.38838972849571
30,13,0.178216321690198,1.85679204366562
30,14,0.120198747839673,1.6492966212602
30,15,0.190772366694,2.56137528857136
30,16,0.147775995016396,2.56719110363914
30,17,0.169819250129834,3.02704746297229
30,18,0.195821097165223,3.55007981346189
30,19,0.213229896188745,4.27323307790262
30,20,0.279057540624826,5.41215742026858
30,21,0.238724823438504,5.42946236240668
30,22,0.216555045498381,5.52806978700889
30,23,0.304562337160048,7.24489953046202
30,24,0.255676205397261,6.91015480921627
30,25,0.266716207514071,7.98092486702834
30,26,0.262273697078306,8.10560889598043
30,27,0.293013601998208,9.63881967744058
30,28,0.386330226926346,11.9729181313572
30,29,0.262129384570846,9.89584380986178
30,30,0.309727365803382,12.0863557027636
30,31,0.30638037476292,12.3530013183803
30,32,0.320460004199518,13.1854576802566
30,33,0.313906911109728,13.7322069182481
30,34,0.346507257800945,16.1101676579014
30,35,0.358096428824209,17.6453741171357
30,36,0.379597306176023,19.2792456160479
30,37,0.377111052836419,20.2378122994164
30,38,0.372684646464217,20.8817590379502
30,39,0.385954740396961,22.1054012214576
30,40,0.421085865278452,25.4670891129337
30,41,0.424190383501304,26.7097875098867
30,42,0.416871891985526,27.8270621848197
30,43,0.444506963730265,31.0229790778502
30,44,0.474327215974628,33.516521455419
30,45,0.48257516823292,35.8353125122592
30,46,0.498063064549119,37.9278376718996
30,47,0.489576292486091,38.5637501269073
30,48,0.477185425579448,40.052356657366
30,49,0.461061590187321,40.3722405922004
30,50,0.489784090661988,43.3397535952643
30,51,0.499121653447762,46.4590326639131
30,52,0.521401837253582,51.4315642681061
30,53,0.557693334013074,57.696987210765
30,54,0.574565839422771,60.903100933627
30,55,0.592105974721092,65.0314347661967
30,56,0.59490442123479,65.915014177239
30,57,0.571199430154554,68.0963753924388
30,58,0.64324560803585,79.9410597014813
30,59,0.624090894308775,80.3462666544808
30,60,0.593623676881956,80.212974763338
31,10,0.0746150587277885,0.60915357248679
31,11,0.0858102623642375,0.874181443318325
31,12,0.111192566392729,1.09607221170716
31,13,0.149407546327889,1.71572888118
31,14,0.146019962744193,1.91761647513626
31,15,0.188436227011707,2.53264343365683
31,16,0.155866247781598,2.57159311207344
31,17,0.193257040282583,3.13452412258155
31,18,0.186421376643149,3.53847661860564
31,19,0.242615401158397,4.58353435522771
31,20,0.195871405369235,4.38776065918461
31,21,0.20747410576363,4.94124343728413
31,22,0.263555701679884,6.23775054576088
31,23,0.226481807540415,6.09911555133565
31,24,0.245193980586319,6.7379552248225
31,25,0.24820223679309,7.35030523480938
31,26,0.289853705237552,9.14889976066595
31,27,0.285761087103375,9.45621147116156
31,28,0.323979516809912,11.0772790976439
31,29,0.348285172647144,12.0502983371306
31,30,0.346922180694544,13.0444770147464
31,31,0.335926622556318,13.2108002288512
31,32,0.369411392649019,15.0456656675637
31,33,0.36433189293987,16.1492120073119
31,34,0.378915035231083,17.4327298252005
31,35,0.354663181412248,17.4222704092989
31,36,0.387967818253868,19.6704358867189
31,37,0.364702954308684,19.1132183630865
31,38,0.36616915727386,20.1727762352574
31,39,0.373404052482291,21.5267488640415
31,40,0.430503341107025,25.8625639734037
31,41,0.416453383412699,26.0361700357153
31,42,0.467472866054108,30.5650130987453
31,43,0.458964553430333,31.2399188268122
31,44,0.47830392091207,33.2790918121251
31,45,0.477627660959449,35.4542820882537
31,46,0.448015479279014,34.7201769911931
31,47,0.467362120564675,37.1362144148924
31,48,0.461689510007133,37.959119640421
31,49,0.498103380415707,43.3245258337055
31,50,0.553538042459441,50.4656214023054
31,51,0.514346318618873,49.0836097862876
31,52,0.513103586248643,50.4663381828385
31,53,0.501525744725058,51.0326903130407
31,54,0.558256205258281,59.9635636650063
31,55,0.58278818171664,63.5804469525837
31,56,0.561362915356237,65.0986889987505
31,57,0.575106392388555,68.5388715117886
31,58,0.611528758991793,76.9828130727075
31,59,0.63718996386983,81.4101263673353
31,60,0.663393526101829,87.155231179316
32,10,0.100173857421058,0.767112113490962
32,11,0.0782246848535809,0.814197557427538
32,12,0.120590642666561,1.23587903306071
32,13,0.134410695073716,1.63174218228654
32,14,0.129461971176207,1.77403393589917
32,15,0.143787913309224,2.1224811078511
32,16,0.201391593873455,3.06726146919354
32,17,0.181429529694716,3.18819536044547
32,18,0.165504484548687,3.33792413335606
32,19,0.155102593552546,3.26100336431086
32,20,0.207281759101405,4.39338973878598
32,21,0.231362157734206,5.42284418878687
32,22,0.193126810965883,5.04116444262086
32,23,0.227314724281271,6.27946828427035
32,24,0.228991583142356,6.3884237628876
32,25,0.297641740319244,8.19696736629427
32,26,0.293809193618152,8.84842191095127
32,27,0.298502798369722,9.41146896993565
32,28,0.26915345950769,9.29776831993423
32,29,0.28975714766889,10.7389339844841
32,30,0.336305475147167,12.8277031290771
32,31,0.294883132166263,12.2639054297922
32,32,0.343667028634983,14.5540516609798
32,33,0.316443062450073,13.8616347247239
32,34,0.340870153798917,15.9303386340951
32,35,0.376112115961922,18.1670896716033
32,36,0.356272003083835,18.1120335273168
32,37,0.346858746986868,18.0480646703594
32,38,0.372676844792492,20.7176739142759
32,39,0.405673391368861,23.3101365877736
32,40,0.441568973560203,26.1739657514408
32,41,0.435519094283822,27.3417205277295
32,42,0.433518438931091,28.8519065319576
32,43,0.455313781814135,31.4639656975349
32,44,0.472649253651093,33.5450900555482
32,45,0.46900086009318,34.144190340476
32,46,0.46257832751369,35.5602392810291
32,47,0.478290913877432,37.4926714334459
32,48,0.464764572729601,39.543682681926
32,49,0.484591193860555,42.2909076792086
32,50,0.505220275827361,46.0791184020595
32,51,0.457222913838339,43.1643186361663
32,52,0.507707752207212,50.5038948612577
32,53,0.585361245062867,58.9567023764189
32,54,0.556592913819481,58.1055658158582
32,55,0.581115351534124,64.0881490589279
32,56,0.55278394467447,63.570760882267
32,57,0.584070827741351,68.8200476812848
32,58,0.589441663415997,74.0051171698039
32,59,0.59271736051225,75.5118547935529
32,60,0.645006196896979,84.8547349240387
33,10,0.0587571536147538,0.509102757347869
33,11,0.116712878587101,1.06775107670171
33,12,0.118631091728471,1.22894587897775
33,13,0.106798307515979,1.36197188054299
33,14,0.143315258686702,1.91398974585922
33,15,0.15127591685279,2.20210801564718
33,16,0.140309593928303,2.4265087759855
33,17,0.183921239922921,3.04626210900025
33,18,0.219432678256491,3.83215367783085
33,19,0.206226794067886,4.02267559978359
33,20,0.219057271353494,4.75628960218818
33,21,0.252299916861581,5.66842282947092
33,22,0.252042904423215,6.00157034487542
33,23,0.263202248844704,6.67378667068629
33,24,0.31298159442945,7.92548675054627
33,25,0.229870817723241,7.08520005160898
33,26,0.310082300622691,9.16169346912348
33,27,0.284316942839372,9.34613924192835
33,28,0.320691291181053,11.0226649127967
33,29,0.356702779147851,12.5462898732067
33,30,0.299126094217848,11.7111294574074
33,31,0.272068629046205,11.0687529331058
33,32,0.372249669940619,15.4093013525022
33,33,0.322646330185741,14.1182447508314
33,34,0.3029658544305,13.882650547045
33,35,0.365028135993946,17.8773693175512
33,36,0.371754147243515,19.2105537019629
33,37,0.357395564307164,18.4697820683536
33,38,0.369587119092814,19.9935448831747
33,39,0.366447596611747,21.2759300988467
33,40,0.453715333021751,26.8904753610367
33,41,0.428209898376199,27.2771006084789
33,42,0.411732410608249,27.4334562887764
33,43,0.457944650692648,31.5632932420719
33,44,0.42440403995943,30.5839209566288
33,45,0.42872742641761,32.3267453433342
33,46,0.477544590065859,37.4715943570981
33,47,0.49269360190501,39.0061423647814
33,48,0.501213117866593,41.8371437930935
33,49,0.490536170858602,42.9990192456829
33,50,0.524653499529299,47.8258762419595
33,51,0.531697832174246,50.3363400907642
33,52,0.539171663930078,52.9251690154124
33,53,0.516072204194649,54.8772346850825
33,54,0.533413159467342,54.6262521146612
33,55,0.5458997011851,60.7676516108856
33,56,0.599508286762769,66.6911056718983
33,57,0.611344338981142,70.404013648634
33,58,0.630149565474692,76.2559943394808
33,59,0.610616378246903,77.0811373470797
33,60,0.615573438515865,81.9106457073387
34,10,0.039989754892261,0.36600620696938
34,11,0.0660123829365485,0.709757204295197
34,12,0.0849748611683019,0.969792367780883
34,13,0.0863812318234138,1.12444029563128
34,14,0.12605340538072,1.73185817703927
34,15,0.125186482372193,1.98398912392069
34,16,0.198975205146453,2.91326114319207
34,17,0.163337763953257,2.75521335128838
34,18,0.157294154520731,3.10402843377467
34,19,0.173876127315901,3.67907310582578
34,20,0.209204218948604,4.43373006181948
34,21,0.218562370090922,5.02592329190965
34,22,0.224660067987864,5.54823844007451
34,23,0.201517259582568,5.44930439162294
34,24,0.223522670488914,6.52519677355395
34,25,0.266712034285019,7.84174105570063
34,26,0.267473146991063,8.32556260733433
34,27,0.281547749729428,9.38190432384754
34,28,0.231004777472749,8.00474523949454
34,29,0.288769733707455,10.7289806169223
34,30,0.306153258056506,11.7984663802651
34,31,0.308719515816239,12.6612544579078
34,32,0.35211066940679,14.77439568326
34,33,0.318798603952387,14.201204001129
34,34,0.338561223975676,15.6637988926676
34,35,0.363141008338708,17.6595303149491
34,36,0.370110806901948,18.706715718062
34,37,0.381294877950156,20.1297265800202
34,38,0.396586405685688,22.0975123230723
34,39,0.379790081166406,22.136079482075
34,40,0.37658871323818,22.903458870094
34,41,0.38975866360215,24.4028907604312
34,42,0.465994076926244,29.51215715211
34,43,0.398995924964695,27.4566508107445
34,44,0.409833383942758,28.9341781107285
34,45,0.440795468258428,33.0690070641316
34,46,0.497967747691724,37.7886897382988
34,47,0.462695195324039,37.4232507503633
34,48,0.449142837922303,37.5897678525554
34,49,0.484669695453512,41.743794060923
34,50,0.524026997997132,46.8158078106662
34,51,0.541491561575486,50.4230368602475
34,52,0.509486461131224,49.5073599319826
34,53,0.527035265477333,52.3597415943239
34,54,0.533713279384849,56.5605232615695
34,55,0.553473333535687,60.2555253159631
34,56,0.58063468453217,63.9962388764831
34,57,0.609695474762699,71.2446431573555
34,58,0.611771023144342,73.4015313041086
34,59,0.637322369585789,79.5933571950827
34,60,0.655120945376475,84.4087292917265
